mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_max_depth,param_max_features,param_min_samples_leaf,param_min_samples_split,param_n_estimators,params,split0_test_score,split1_test_score,split2_test_score,mean_test_score,std_test_score,rank_test_score
0.21202985445658365,0.008068274440362113,0.040112972259521484,0.004774395193776933,,sqrt,1,2,100,"{'max_depth': None, 'max_features': 'sqrt', 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 100}",0.7320395908192163,0.702154130834733,0.6916209761223199,0.7086048992587565,0.017119684838402184,23
0.513979991277059,0.005479954859262239,0.0861504077911377,0.015448687452515028,,sqrt,1,2,300,"{'max_depth': None, 'max_features': 'sqrt', 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 300}",0.7355132803631531,0.6945301503064261,0.6952405298911677,0.7084279868535823,0.019154390326385645,29
0.921524445215861,0.046315688388759754,0.10648488998413086,0.0031027471264559667,,sqrt,1,2,500,"{'max_depth': None, 'max_features': 'sqrt', 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 500}",0.7381334317451673,0.6924216439295912,0.6924969692679019,0.7076840149808868,0.021531011037420472,41
0.2215111255645752,0.022476856210462297,0.03781628608703613,0.004156796773249165,,sqrt,1,5,100,"{'max_depth': None, 'max_features': 'sqrt', 'min_samples_leaf': 1, 'min_samples_split': 5, 'n_estimators': 100}",0.7287769546551757,0.6895370672749143,0.6862538787190443,0.7015226335497114,0.0193182702117825,83
0.5304996172587076,0.02439513878004409,0.08707340558369954,0.005454102701344434,,sqrt,1,5,300,"{'max_depth': None, 'max_features': 'sqrt', 'min_samples_leaf': 1, 'min_samples_split': 5, 'n_estimators': 300}",0.7306797451107513,0.6894644107056349,0.6888285512417753,0.7029909023527204,0.019580689284320576,71
0.9694451491038004,0.05777235042140409,0.10889800389607747,0.0017192445606922036,,sqrt,1,5,500,"{'max_depth': None, 'max_features': 'sqrt', 'min_samples_leaf': 1, 'min_samples_split': 5, 'n_estimators': 500}",0.7322129183124377,0.6870326506294799,0.6864263572637324,0.70189064206855,0.021442515794084047,77
0.20530358950297037,0.031599675233869924,0.03980580965677897,0.002401346471126503,,sqrt,1,10,100,"{'max_depth': None, 'max_features': 'sqrt', 'min_samples_leaf': 1, 'min_samples_split': 10, 'n_estimators': 100}",0.6931694119153997,0.686541959451139,0.6709512748449222,0.6835542154038204,0.00931330104706338,209
0.5232181549072266,0.0005915799959552468,0.08002988497416179,0.0007144831705952491,,sqrt,1,10,300,"{'max_depth': None, 'max_features': 'sqrt', 'min_samples_leaf': 1, 'min_samples_split': 10, 'n_estimators': 300}",0.7090878002863553,0.6897175044473618,0.6819519766217074,0.6935857604518082,0.011410836512621631,113
1.019443194071452,0.05285791385886723,0.10574054718017578,0.00502135190703394,,sqrt,1,10,500,"{'max_depth': None, 'max_features': 'sqrt', 'min_samples_leaf': 1, 'min_samples_split': 10, 'n_estimators': 500}",0.7127774551125359,0.6845350354520328,0.6772301363392815,0.6915142089679501,0.0153282879064776,122
0.22679543495178223,0.02003315142690053,0.04651014010111491,0.002217332285297915,,sqrt,2,2,100,"{'max_depth': None, 'max_features': 'sqrt', 'min_samples_leaf': 2, 'min_samples_split': 2, 'n_estimators': 100}",0.7256580303973013,0.6947223128800912,0.7054357987221433,0.708605380666512,0.01282677776769376,17
0.54098113377889,0.017728537758684215,0.07008274396260579,0.00124731392715807,,sqrt,2,2,300,"{'max_depth': None, 'max_features': 'sqrt', 'min_samples_leaf': 2, 'min_samples_split': 2, 'n_estimators': 300}",0.7306964855614404,0.7004381441899058,0.7043542756851852,0.7118296351455106,0.013436332707374354,1
0.9913791020711263,0.013430398496659975,0.09800132115681966,0.006652498433772708,,sqrt,2,2,500,"{'max_depth': None, 'max_features': 'sqrt', 'min_samples_leaf': 2, 'min_samples_split': 2, 'n_estimators': 500}",0.7337390810028335,0.6968100418820593,0.703534244741429,0.7113611225421073,0.016059960453998216,7
0.19380529721577963,0.010607537246588469,0.04666940371195475,0.007289014826297017,,sqrt,2,5,100,"{'max_depth': None, 'max_features': 'sqrt', 'min_samples_leaf': 2, 'min_samples_split': 5, 'n_estimators': 100}",0.7146142962113189,0.6997150139347769,0.6960070917646015,0.7034454673035658,0.008041319381088985,65
0.5609428882598877,0.018234795009040145,0.07030781110127766,0.0022965102152701423,,sqrt,2,5,300,"{'max_depth': None, 'max_features': 'sqrt', 'min_samples_leaf': 2, 'min_samples_split': 5, 'n_estimators': 300}",0.7211040034481724,0.6991181135013163,0.6985722004142834,0.7062647724545906,0.01049528743882401,49
1.0214094320933025,0.011526890986586673,0.10357602437337239,0.0017315558890843863,,sqrt,2,5,500,"{'max_depth': None, 'max_features': 'sqrt', 'min_samples_leaf': 2, 'min_samples_split': 5, 'n_estimators': 500}",0.7242883570696657,0.6960993428951368,0.6973160503900551,0.7059012501182859,0.013011132946139061,55
0.20154269536336264,0.004349896882181313,0.04372239112854004,0.00263043857650267,,sqrt,2,10,100,"{'max_depth': None, 'max_features': 'sqrt', 'min_samples_leaf': 2, 'min_samples_split': 10, 'n_estimators': 100}",0.6929767870128772,0.6926025045837245,0.6865450299569908,0.6907081071845309,0.0029477031551181044,129
0.5639123916625977,0.013888627684455507,0.06931932767232259,0.002155772796887353,,sqrt,2,10,300,"{'max_depth': None, 'max_features': 'sqrt', 'min_samples_leaf': 2, 'min_samples_split': 10, 'n_estimators': 300}",0.7043476979541654,0.6931728021792094,0.691536089217468,0.696352196450281,0.005693021491483948,97
0.9841846625010172,0.013080110932024483,0.09983563423156738,0.0041142191436918,,sqrt,2,10,500,"{'max_depth': None, 'max_features': 'sqrt', 'min_samples_leaf': 2, 'min_samples_split': 10, 'n_estimators': 500}",0.7074480911706489,0.6880455471420428,0.6892821583954447,0.6949252655693788,0.008869354453317678,105
0.20144828160603842,0.008981293132840708,0.0473790168762207,0.007384759082863833,,sqrt,4,2,100,"{'max_depth': None, 'max_features': 'sqrt', 'min_samples_leaf': 4, 'min_samples_split': 2, 'n_estimators': 100}",0.6717186080680402,0.6873663296270578,0.68037251040048,0.6798191493651927,0.006400127802039938,231
