mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_max_depth,param_max_features,param_min_samples_leaf,param_min_samples_split,param_n_estimators,params,split0_test_score,split1_test_score,split2_test_score,mean_test_score,std_test_score,rank_test_score
0.4607203006744385,0.004146386197477525,0.11659852663675944,0.02043015978320987,,sqrt,1,2,100,"{'max_depth': None, 'max_features': 'sqrt', 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 100}",0.516273080051016,0.5764392895817309,0.5035068656649703,0.5320730784325723,0.03180162025470197,58
1.0763484636942546,0.02870320227125912,0.19529477755228677,0.024414833393453458,,sqrt,1,2,300,"{'max_depth': None, 'max_features': 'sqrt', 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 300}",0.5303228868758326,0.5726169900549573,0.5018615512237682,0.5349338093848527,0.029069210353186128,40
1.961632490158081,0.08244341871801249,0.2495428721110026,0.011752360746100785,,sqrt,1,2,500,"{'max_depth': None, 'max_features': 'sqrt', 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 500}",0.5228458415813442,0.5751166869505442,0.4997333438288857,0.5325652907869247,0.03153318754047677,52
0.6245574951171875,0.26683867070596473,0.195144255956014,0.13644506220548588,,sqrt,1,5,100,"{'max_depth': None, 'max_features': 'sqrt', 'min_samples_leaf': 1, 'min_samples_split': 5, 'n_estimators': 100}",0.5005841266324456,0.5589522996861065,0.5089598447743651,0.5228320903643057,0.025768718823232794,75
1.1208980083465576,0.031015337690699668,0.29859598477681476,0.054362693404712746,,sqrt,1,5,300,"{'max_depth': None, 'max_features': 'sqrt', 'min_samples_leaf': 1, 'min_samples_split': 5, 'n_estimators': 300}",0.5072249060404608,0.5623766545691573,0.4935333710940739,0.521044977234564,0.029755617909511183,94
2.373640457789103,0.0812552552949382,0.28834056854248047,0.06993179835395714,,sqrt,1,5,500,"{'max_depth': None, 'max_features': 'sqrt', 'min_samples_leaf': 1, 'min_samples_split': 5, 'n_estimators': 500}",0.5054088388193563,0.5645767599284546,0.49532413634014805,0.5217699116959863,0.03054772220337349,87
0.4854414463043213,0.010675144769645215,0.0900438626607259,0.008089008072244077,,sqrt,1,10,100,"{'max_depth': None, 'max_features': 'sqrt', 'min_samples_leaf': 1, 'min_samples_split': 10, 'n_estimators': 100}",0.46760714357836874,0.511816038646669,0.47486974550322036,0.4847643092427527,0.019356883263010903,205
1.4097296396891277,0.1218004749692396,0.29143428802490234,0.0005629694596336515,,sqrt,1,10,300,"{'max_depth': None, 'max_features': 'sqrt', 'min_samples_leaf': 1, 'min_samples_split': 10, 'n_estimators': 300}",0.46540285235899903,0.5195083831178375,0.4685623685614444,0.48449120134609364,0.02479446040395438,211
2.455957810084025,0.05766450346253041,0.2098062833150228,0.0035736472532974695,,sqrt,1,10,500,"{'max_depth': None, 'max_features': 'sqrt', 'min_samples_leaf': 1, 'min_samples_split': 10, 'n_estimators': 500}",0.46839313343735123,0.5260061824126352,0.46777348652108075,0.48739093412368906,0.0273062757241863,193
0.7604250907897949,0.06799779237947702,0.15243379275004068,0.01631529194144257,,sqrt,2,2,100,"{'max_depth': None, 'max_features': 'sqrt', 'min_samples_leaf': 2, 'min_samples_split': 2, 'n_estimators': 100}",0.48106353911047184,0.5503786889042885,0.5093120109596263,0.5135847463247956,0.028458621404422572,141
1.3473360538482666,0.03237676814194026,0.15746076901753744,0.010593500930725738,,sqrt,2,2,300,"{'max_depth': None, 'max_features': 'sqrt', 'min_samples_leaf': 2, 'min_samples_split': 2, 'n_estimators': 300}",0.49738224401659703,0.5563807921877634,0.49592833771600486,0.5165637913067884,0.028161127229443965,116
2.1861868699391684,0.04188251924978975,0.22430706024169922,0.013633738643826313,,sqrt,2,2,500,"{'max_depth': None, 'max_features': 'sqrt', 'min_samples_leaf': 2, 'min_samples_split': 2, 'n_estimators': 500}",0.4958671733121699,0.5624536501703994,0.48998927552785565,0.5161033663368083,0.03286232928629732,119
0.4682568709055583,0.03623463483624112,0.10229245821634929,0.010086572601564484,,sqrt,2,5,100,"{'max_depth': None, 'max_features': 'sqrt', 'min_samples_leaf': 2, 'min_samples_split': 5, 'n_estimators': 100}",0.511513378320464,0.553905825233927,0.5011997843152088,0.5222063292898667,0.02280695928376444,79
1.4146671295166016,0.05606614723678041,0.15599258740743002,0.003087003978463991,,sqrt,2,5,300,"{'max_depth': None, 'max_features': 'sqrt', 'min_samples_leaf': 2, 'min_samples_split': 5, 'n_estimators': 300}",0.4960967859213198,0.5598346039498611,0.48965252679809246,0.5151946388897578,0.0316746689468336,127
2.145897467931112,0.020935587706203313,0.23833934466044107,0.004927228030811223,,sqrt,2,5,500,"{'max_depth': None, 'max_features': 'sqrt', 'min_samples_leaf': 2, 'min_samples_split': 5, 'n_estimators': 500}",0.49280341437513697,0.5607895364377125,0.484537814873902,0.5127102552289172,0.03416424051494503,149
0.5417501131693522,0.046309095198738735,0.12909380594889322,0.030124203408289092,,sqrt,2,10,100,"{'max_depth': None, 'max_features': 'sqrt', 'min_samples_leaf': 2, 'min_samples_split': 10, 'n_estimators': 100}",0.46104795264652076,0.5197927533653068,0.4698011811252154,0.48354729571234767,0.02587733438815263,227
1.2561826705932617,0.045562183208176836,0.1788152058919271,0.005824235248632404,,sqrt,2,10,300,"{'max_depth': None, 'max_features': 'sqrt', 'min_samples_leaf': 2, 'min_samples_split': 10, 'n_estimators': 300}",0.4626320364902027,0.5224777861486687,0.4607612934407356,0.48195703869320233,0.028662672016073983,241
