mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_max_depth,param_max_features,param_min_samples_leaf,param_min_samples_split,param_n_estimators,params,split0_test_score,split1_test_score,split2_test_score,mean_test_score,std_test_score,rank_test_score
0.003110090891520182,0.0008326378830788816,0.0,0.0,,auto,1,2,500,"{'max_depth': None, 'max_features': 'auto', 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 500}",,,,,,217
0.003373861312866211,0.0009572663212866411,0.0,0.0,,auto,1,2,1000,"{'max_depth': None, 'max_features': 'auto', 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 1000}",,,,,,217
0.0038706461588541665,0.001447271242857858,0.0,0.0,,auto,1,2,2000,"{'max_depth': None, 'max_features': 'auto', 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 2000}",,,,,,217
0.008503278096516928,0.001978207760670832,0.0,0.0,,auto,1,5,500,"{'max_depth': None, 'max_features': 'auto', 'min_samples_leaf': 1, 'min_samples_split': 5, 'n_estimators': 500}",,,,,,217
0.0027368863423665366,0.0010116379545672767,0.0,0.0,,auto,1,5,1000,"{'max_depth': None, 'max_features': 'auto', 'min_samples_leaf': 1, 'min_samples_split': 5, 'n_estimators': 1000}",,,,,,217
0.0020360946655273438,1.2138292371137481e-05,0.0,0.0,,auto,1,5,2000,"{'max_depth': None, 'max_features': 'auto', 'min_samples_leaf': 1, 'min_samples_split': 5, 'n_estimators': 2000}",,,,,,217
0.002286990483601888,0.0008914808161955086,0.0,0.0,,auto,1,10,500,"{'max_depth': None, 'max_features': 'auto', 'min_samples_leaf': 1, 'min_samples_split': 10, 'n_estimators': 500}",,,,,,217
0.00294645627339681,0.0013154312975410265,0.0,0.0,,auto,1,10,1000,"{'max_depth': None, 'max_features': 'auto', 'min_samples_leaf': 1, 'min_samples_split': 10, 'n_estimators': 1000}",,,,,,217
0.002015193303426107,1.744786771146468e-06,0.0,0.0,,auto,1,10,2000,"{'max_depth': None, 'max_features': 'auto', 'min_samples_leaf': 1, 'min_samples_split': 10, 'n_estimators': 2000}",,,,,,217
0.001482566197713216,0.0011149105099255473,0.0,0.0,,auto,2,2,500,"{'max_depth': None, 'max_features': 'auto', 'min_samples_leaf': 2, 'min_samples_split': 2, 'n_estimators': 500}",,,,,,217
0.0024871826171875,0.000665755383004787,0.0,0.0,,auto,2,2,1000,"{'max_depth': None, 'max_features': 'auto', 'min_samples_leaf': 2, 'min_samples_split': 2, 'n_estimators': 1000}",,,,,,217
0.002190192540486654,0.0002445641129592144,0.0,0.0,,auto,2,2,2000,"{'max_depth': None, 'max_features': 'auto', 'min_samples_leaf': 2, 'min_samples_split': 2, 'n_estimators': 2000}",,,,,,217
0.0016237894694010417,0.001197831239769977,0.0,0.0,,auto,2,5,500,"{'max_depth': None, 'max_features': 'auto', 'min_samples_leaf': 2, 'min_samples_split': 5, 'n_estimators': 500}",,,,,,217
0.0019303162892659504,0.0001195924218160423,0.0,0.0,,auto,2,5,1000,"{'max_depth': None, 'max_features': 'auto', 'min_samples_leaf': 2, 'min_samples_split': 5, 'n_estimators': 1000}",,,,,,217
0.0005546410878499349,0.0007843809486867452,0.0,0.0,,auto,2,5,2000,"{'max_depth': None, 'max_features': 'auto', 'min_samples_leaf': 2, 'min_samples_split': 5, 'n_estimators': 2000}",,,,,,217
0.002036492029825846,0.00023087925812747702,0.0,0.0,,auto,2,10,500,"{'max_depth': None, 'max_features': 'auto', 'min_samples_leaf': 2, 'min_samples_split': 10, 'n_estimators': 500}",,,,,,217
0.0006735324859619141,0.0009525187763462052,0.0,0.0,,auto,2,10,1000,"{'max_depth': None, 'max_features': 'auto', 'min_samples_leaf': 2, 'min_samples_split': 10, 'n_estimators': 1000}",,,,,,217
0.00283201535542806,0.0010097025855388493,0.0,0.0,,auto,2,10,2000,"{'max_depth': None, 'max_features': 'auto', 'min_samples_leaf': 2, 'min_samples_split': 10, 'n_estimators': 2000}",,,,,,217
0.0015208721160888672,0.0010961711042254947,0.0,0.0,,auto,4,2,500,"{'max_depth': None, 'max_features': 'auto', 'min_samples_leaf': 4, 'min_samples_split': 2, 'n_estimators': 500}",,,,,,217
0.0019746621449788413,6.024472616354793e-05,0.0,0.0,,auto,4,2,1000,"{'max_depth': None, 'max_features': 'auto', 'min_samples_leaf': 4, 'min_samples_split': 2, 'n_estimators': 1000}",,,,,,217
0.0010128021240234375,0.0008251063433996459,0.0,0.0,,auto,4,2,2000,"{'max_depth': None, 'max_features': 'auto', 'min_samples_leaf': 4, 'min_samples_split': 2, 'n_estimators': 2000}",,,,,,217
0.001270294189453125,0.0003590987475375131,0.0,0.0,,auto,4,5,500,"{'max_depth': None, 'max_features': 'auto', 'min_samples_leaf': 4, 'min_samples_split': 5, 'n_estimators': 500}",,,,,,217
0.0013466676076253254,0.0009522380411088988,0.0,0.0,,auto,4,5,1000,"{'max_depth': None, 'max_features': 'auto', 'min_samples_leaf': 4, 'min_samples_split': 5, 'n_estimators': 1000}",,,,,,217
0.002016782760620117,3.907931916918515e-06,0.0,0.0,,auto,4,5,2000,"{'max_depth': None, 'max_features': 'auto', 'min_samples_leaf': 4, 'min_samples_split': 5, 'n_estimators': 2000}",,,,,,217
0.0013491312662760417,0.0009539798670945829,0.0,0.0,,auto,4,10,500,"{'max_depth': None, 'max_features': 'auto', 'min_samples_leaf': 4, 'min_samples_split': 10, 'n_estimators': 500}",,,,,,217
0.0013508796691894531,0.0004708646821047274,0.0,0.0,,auto,4,10,1000,"{'max_depth': None, 'max_features': 'auto', 'min_samples_leaf': 4, 'min_samples_split': 10, 'n_estimators': 1000}",,,,,,217
0.002019166946411133,1.6858739404357613e-06,0.0,0.0,,auto,4,10,2000,"{'max_depth': None, 'max_features': 'auto', 'min_samples_leaf': 4, 'min_samples_split': 10, 'n_estimators': 2000}",,,,,,217
1.8268317381540935,0.20942085636442814,0.46293052037556964,0.10216876214789133,,sqrt,1,2,500,"{'max_depth': None, 'max_features': 'sqrt', 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 500}",0.7381334317451673,0.6924216439295912,0.6924969692679019,0.7076840149808868,0.021531011037420472,25
4.333230018615723,0.5590331496917456,0.5272030035654703,0.049207878890057455,,sqrt,1,2,1000,"{'max_depth': None, 'max_features': 'sqrt', 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 1000}",0.737686198946792,0.693312050211621,0.689798306755428,0.7069321853046137,0.021793632320725446,33
8.889370441436768,0.4164828902087522,0.8527380625406901,0.02917995351719241,,sqrt,1,2,2000,"{'max_depth': None, 'max_features': 'sqrt', 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 2000}",0.7371669446007194,0.6922485629595309,0.6894594304046295,0.7062916459882933,0.021861806320720854,43
1.8061790466308594,0.2294583530895584,0.42036835352579754,0.12259712379217982,,sqrt,1,5,500,"{'max_depth': None, 'max_features': 'sqrt', 'min_samples_leaf': 1, 'min_samples_split': 5, 'n_estimators': 500}",0.7322129183124377,0.6870326506294799,0.6864263572637325,0.70189064206855,0.021442515794084023,89
4.770633379618327,0.15334002334365857,0.48453839619954425,0.06681521373382514,,sqrt,1,5,1000,"{'max_depth': None, 'max_features': 'sqrt', 'min_samples_leaf': 1, 'min_samples_split': 5, 'n_estimators': 1000}",0.7328391134277592,0.6906318520225885,0.6824002987090185,0.701957088053122,0.022093954465997177,81
9.013343652089437,0.5811371051283295,0.8210583527882894,0.04784697640049196,,sqrt,1,5,2000,"{'max_depth': None, 'max_features': 'sqrt', 'min_samples_leaf': 1, 'min_samples_split': 5, 'n_estimators': 2000}",0.7323628774292641,0.6906765336269431,0.683968803845641,0.7023360716339494,0.021408023564494068,73
2.5734078089396157,0.35950498366374606,0.2812310854593913,0.0268122420170025,,sqrt,1,10,500,"{'max_depth': None, 'max_features': 'sqrt', 'min_samples_leaf': 1, 'min_samples_split': 10, 'n_estimators': 500}",0.7127774551125359,0.6845350354520329,0.6772301363392815,0.6915142089679501,0.015328287906477583,122
4.609361410140991,0.19372646062357415,0.466381311416626,0.032008565507843006,,sqrt,1,10,1000,"{'max_depth': None, 'max_features': 'sqrt', 'min_samples_leaf': 1, 'min_samples_split': 10, 'n_estimators': 1000}",0.7114284308170884,0.6841316389825791,0.676048412842237,0.6905361608806349,0.015137147321125994,129
8.811923185984293,0.17201041660630487,0.7673799991607666,0.03696393933765727,,sqrt,1,10,2000,"{'max_depth': None, 'max_features': 'sqrt', 'min_samples_leaf': 1, 'min_samples_split': 10, 'n_estimators': 2000}",0.709696227404522,0.6856298634336329,0.6753108948650213,0.6902123285677254,0.014406873671778847,137
2.3969767093658447,0.24315888445646985,0.2515854040781657,0.011390690535334874,,sqrt,2,2,500,"{'max_depth': None, 'max_features': 'sqrt', 'min_samples_leaf': 2, 'min_samples_split': 2, 'n_estimators': 500}",0.7337390810028335,0.6968100418820592,0.703534244741429,0.7113611225421073,0.016059960453998247,1
4.401319742202759,0.0839408570622131,0.41795889536539715,0.0015814940173822026,,sqrt,2,2,1000,"{'max_depth': None, 'max_features': 'sqrt', 'min_samples_leaf': 2, 'min_samples_split': 2, 'n_estimators': 1000}",0.7306465248132465,0.695048977107734,0.6992219337300176,0.7083058118836659,0.01588886365549384,9
8.641144752502441,0.1795853147094634,0.8185156186421713,0.08591087008707937,,sqrt,2,2,2000,"{'max_depth': None, 'max_features': 'sqrt', 'min_samples_leaf': 2, 'min_samples_split': 2, 'n_estimators': 2000}",0.7283689950439753,0.6974994170598188,0.6979497070412486,0.7079393730483475,0.014447093858397557,17
2.164973735809326,0.11701657528086416,0.24048717816670737,0.020682735976459997,,sqrt,2,5,500,"{'max_depth': None, 'max_features': 'sqrt', 'min_samples_leaf': 2, 'min_samples_split': 5, 'n_estimators': 500}",0.7242883570696657,0.6960993428951368,0.6973160503900551,0.7059012501182859,0.013011132946139061,49
4.250097036361694,0.1676832071161844,0.40637755393981934,0.019789787300303646,,sqrt,2,5,1000,"{'max_depth': None, 'max_features': 'sqrt', 'min_samples_leaf': 2, 'min_samples_split': 5, 'n_estimators': 1000}",0.7253128673371454,0.6940140489243904,0.6966358169704243,0.7053209110773201,0.014176909706582233,65
8.440025409062704,0.143669330969262,0.8116114139556885,0.06440544616753455,,sqrt,2,5,2000,"{'max_depth': None, 'max_features': 'sqrt', 'min_samples_leaf': 2, 'min_samples_split': 5, 'n_estimators': 2000}",0.724679975170001,0.6952607583809295,0.6962690234841448,0.7054032523450252,0.013636915139497932,57
2.179032484690348,0.03852538322230947,0.2537078062693278,0.01890321509402052,,sqrt,2,10,500,"{'max_depth': None, 'max_features': 'sqrt', 'min_samples_leaf': 2, 'min_samples_split': 10, 'n_estimators': 500}",0.7074480911706489,0.6880455471420428,0.6892821583954447,0.6949252655693788,0.008869354453317678,97
3.972031831741333,0.37346848990165976,0.4180913766225179,0.033568885550456354,,sqrt,2,10,1000,"{'max_depth': None, 'max_features': 'sqrt', 'min_samples_leaf': 2, 'min_samples_split': 10, 'n_estimators': 1000}",0.706927801504807,0.688390952328312,0.686160531094275,0.6938264283091313,0.009308712027972788,106
8.465056578318277,0.4151244753749985,0.8211469650268555,0.03512544938983537,,sqrt,2,10,2000,"{'max_depth': None, 'max_features': 'sqrt', 'min_samples_leaf': 2, 'min_samples_split': 10, 'n_estimators': 2000}",0.7055189037985847,0.6887050710524318,0.6837299756111102,0.6926513168207089,0.009322695949043372,113
2.4220937887827554,0.3592293349384907,0.2598847548166911,0.03892708371734339,,sqrt,4,2,500,"{'max_depth': None, 'max_features': 'sqrt', 'min_samples_leaf': 4, 'min_samples_split': 2, 'n_estimators': 500}",0.6930411575529276,0.6865205921952882,0.6887863538672331,0.6894493678718163,0.0027029778422469563,161
3.965173085530599,0.34331435421950923,0.42351524035135907,0.026295246788292096,,sqrt,4,2,1000,"{'max_depth': None, 'max_features': 'sqrt', 'min_samples_leaf': 4, 'min_samples_split': 2, 'n_estimators': 1000}",0.6959710435841728,0.6863876814583695,0.6853364536687835,0.6892317262371086,0.004784702616654465,186
8.799203872680664,0.6480616664060875,0.8235766092936198,0.026651091890961383,,sqrt,4,2,2000,"{'max_depth': None, 'max_features': 'sqrt', 'min_samples_leaf': 4, 'min_samples_split': 2, 'n_estimators': 2000}",0.6973159842376446,0.6854404265093925,0.6866088468901117,0.689788419212383,0.005344123124434735,145
2.14273738861084,0.14905023244498358,0.21874396006266275,0.015185630303971336,,sqrt,4,5,500,"{'max_depth': None, 'max_features': 'sqrt', 'min_samples_leaf': 4, 'min_samples_split': 5, 'n_estimators': 500}",0.6930411575529276,0.6865205921952882,0.6887863538672331,0.6894493678718163,0.0027029778422469563,161
3.826581080754598,0.1911749501016925,0.43679006894429523,0.02484723482779077,,sqrt,4,5,1000,"{'max_depth': None, 'max_features': 'sqrt', 'min_samples_leaf': 4, 'min_samples_split': 5, 'n_estimators': 1000}",0.6959710435841728,0.6863876814583695,0.6853364536687836,0.6892317262371087,0.004784702616654435,177
8.667964299519857,0.37655571193961246,0.799317995707194,0.06505626775796623,,sqrt,4,5,2000,"{'max_depth': None, 'max_features': 'sqrt', 'min_samples_leaf': 4, 'min_samples_split': 5, 'n_estimators': 2000}",0.6973159842376445,0.6854404265093925,0.6866088468901115,0.6897884192123828,0.005344123124434727,155
2.192172368367513,0.05183716843907272,0.2573851744333903,0.008653900799864354,,sqrt,4,10,500,"{'max_depth': None, 'max_features': 'sqrt', 'min_samples_leaf': 4, 'min_samples_split': 10, 'n_estimators': 500}",0.6905887260438304,0.6823240767172019,0.6848630932303745,0.6859252986638023,0.003456618522018093,209
4.095845381418864,0.396184028407515,0.4191625118255615,0.015209514933137042,,sqrt,4,10,1000,"{'max_depth': None, 'max_features': 'sqrt', 'min_samples_leaf': 4, 'min_samples_split': 10, 'n_estimators': 1000}",0.6933401716936998,0.6819086810283818,0.6828601062488036,0.6860363196569615,0.005179188702131887,201
8.56339685122172,0.40880674350152474,0.8813699881235758,0.13677951925991022,,sqrt,4,10,2000,"{'max_depth': None, 'max_features': 'sqrt', 'min_samples_leaf': 4, 'min_samples_split': 10, 'n_estimators': 2000}",0.6930459419971098,0.6818654952334501,0.6833535520017611,0.6860883297441069,0.004957139930361735,195
