datetime,aod,PM2.5,PM10,HFLUX,PBLH,QLML,SPEED,TLML
2025-01-06 07:30:00,0.25792017579078674,32.0,71.0,168.89622497558594,1818.5902099609375,0.005966201890259981,2.620739698410034,296.6012268066406
2025-01-06 07:30:00,0.263385534286499,31.0,64.0,168.89622497558594,1818.5902099609375,0.005966201890259981,2.620739698410034,296.6012268066406
2025-01-06 08:30:00,0.29672107100486755,32.0,67.0,136.96090698242188,1958.5640869140625,0.006106941029429436,2.999546527862549,297.08349609375
2025-01-06 08:30:00,0.3042806386947632,33.0,74.0,136.96090698242188,1958.5640869140625,0.006106941029429436,2.999546527862549,297.08349609375
2025-01-07 06:30:00,0.26247644424438477,62.0,90.0,215.34202575683594,1194.3580322265625,0.005109222140163183,2.2096335887908936,291.76007080078125
2025-01-07 07:30:00,0.24585548043251038,60.0,85.0,212.47067260742188,1299.845458984375,0.004695136100053787,2.7122931480407715,292.59326171875
2025-01-07 07:30:00,0.26423466205596924,49.0,75.0,212.47067260742188,1299.845458984375,0.004695136100053787,2.7122931480407715,292.59326171875
2025-01-07 08:30:00,0.23360174894332886,41.0,73.0,174.2693328857422,1392.3297119140625,0.004400992766022682,3.1107654571533203,293.1566467285156
2025-01-08 05:30:00,0.10544542968273163,62.0,109.0,195.49478149414062,648.3450927734375,0.004570284858345985,1.402672529220581,288.72039794921875
2025-01-08 06:30:00,0.14645154774188995,62.0,113.0,223.5504608154297,773.841064453125,0.004418221767991781,1.8337628841400146,290.3022155761719
2025-01-08 07:30:00,0.17748677730560303,64.0,119.0,211.70989990234375,910.141845703125,0.004301182925701141,1.8797178268432617,291.6851806640625
2025-01-08 07:30:00,0.1710433065891266,57.0,113.0,211.70989990234375,910.141845703125,0.004301182925701141,1.8797178268432617,291.6851806640625
2025-01-08 08:30:00,0.17370575666427612,56.0,108.0,164.3948516845703,970.2372436523438,0.004163496196269989,1.6380690336227417,292.75506591796875
2025-01-08 08:30:00,0.15020984411239624,52.0,95.0,164.3948516845703,970.2372436523438,0.004163496196269989,1.6380690336227417,292.75506591796875
2025-01-09 05:30:00,0.1503138244152069,71.0,115.0,184.02642822265625,805.76806640625,0.004326680675148964,4.48956298828125,291.7171936035156
2025-01-09 06:30:00,0.1868552565574646,69.0,112.0,207.6249542236328,960.6607666015625,0.004061044193804264,4.176238059997559,293.31011962890625
2025-01-09 06:30:00,0.16003480553627014,59.0,106.0,207.6249542236328,960.6607666015625,0.004061044193804264,4.176238059997559,293.31011962890625
2025-01-09 07:30:00,0.200875923037529,58.0,93.0,194.55389404296875,1103.8187255859375,0.003840872785076499,3.8280725479125977,294.5968933105469
2025-01-09 07:30:00,0.16447515785694122,52.0,81.0,194.55389404296875,1103.8187255859375,0.003840872785076499,3.8280725479125977,294.5968933105469
2025-01-09 08:30:00,0.17774924635887146,51.0,82.0,148.45652770996094,1225.2071533203125,0.0036877403035759926,3.512312412261963,295.5498352050781
2025-01-09 08:30:00,0.21444155275821686,49.0,84.0,148.45652770996094,1225.2071533203125,0.0036877403035759926,3.512312412261963,295.5498352050781
2025-01-10 05:30:00,0.14040695130825043,57.0,107.0,176.74807739257812,923.5267333984375,0.004175269976258278,4.98420524597168,292.4302673339844
2025-01-10 06:30:00,0.18725121021270752,57.0,106.0,191.79290771484375,1322.5997314453125,0.0037397188134491444,4.528327941894531,294.8134460449219
2025-01-10 06:30:00,0.2744694948196411,54.0,104.0,191.79290771484375,1322.5997314453125,0.0037397188134491444,4.528327941894531,294.8134460449219
2025-01-10 07:30:00,0.2503238916397095,53.0,97.0,184.3473358154297,1490.6461181640625,0.003631301922723651,4.269339084625244,295.9246520996094
2025-01-10 07:30:00,0.37482091784477234,45.0,80.0,184.3473358154297,1490.6461181640625,0.003631301922723651,4.269339084625244,295.9246520996094
2025-01-10 08:30:00,0.3329077363014221,45.0,76.0,142.32460021972656,1650.70849609375,0.003557241288945079,4.0338921546936035,296.63800048828125
2025-01-10 08:30:00,0.3672923743724823,40.0,67.0,142.32460021972656,1650.70849609375,0.003557241288945079,4.0338921546936035,296.63800048828125
2025-01-12 06:30:00,1.5860159397125244,47.0,115.0,190.735107421875,1608.8394775390625,0.008307700045406818,2.6454458236694336,294.18756103515625
2025-01-12 08:30:00,1.2650452852249146,107.0,115.0,142.52017211914062,2037.8238525390625,0.008067839778959751,3.7263498306274414,295.1449890136719
2025-01-13 06:30:00,0.6719087958335876,77.0,89.0,221.4867706298828,1400.1217041015625,0.0039999401196837425,1.3246901035308838,291.1241760253906
2025-01-13 06:30:00,0.5374206900596619,81.0,96.0,221.4867706298828,1400.1217041015625,0.0039999401196837425,1.3246901035308838,291.1241760253906
2025-01-13 07:30:00,0.43968144059181213,81.0,95.0,215.10035705566406,1526.6268310546875,0.003741989843547344,1.3175100088119507,292.058837890625
2025-01-13 07:30:00,0.4072593152523041,79.0,93.0,215.10035705566406,1526.6268310546875,0.003741989843547344,1.3175100088119507,292.058837890625
2025-01-13 08:30:00,0.36217954754829407,72.0,95.0,174.14320373535156,1573.136474609375,0.003553798422217369,1.375315546989441,292.7595520019531
2025-01-13 08:30:00,0.35006216168403625,82.0,101.0,174.14320373535156,1573.136474609375,0.003553798422217369,1.375315546989441,292.7595520019531
2025-01-14 05:30:00,0.3277272880077362,84.0,132.0,173.87051391601562,1343.125732421875,0.004863547161221504,2.5323379039764404,290.88360595703125
2025-01-14 06:30:00,0.4082711637020111,82.0,130.0,183.9077606201172,1516.6248779296875,0.0053156702779233456,1.2585299015045166,292.69903564453125
2025-01-14 06:30:00,0.399603009223938,71.0,125.0,183.9077606201172,1516.6248779296875,0.0053156702779233456,1.2585299015045166,292.69903564453125
2025-01-14 07:30:00,0.39861994981765747,69.0,117.0,177.80947875976562,1875.6021728515625,0.006021392066031694,2.223024606704712,294.59136962890625
2025-01-14 07:30:00,0.44244852662086487,56.0,97.0,177.80947875976562,1875.6021728515625,0.006021392066031694,2.223024606704712,294.59136962890625
2025-01-14 08:30:00,0.43388068675994873,56.0,93.0,143.1865692138672,1931.5953369140625,0.006248059682548046,2.640956401824951,295.4104309082031
2025-01-14 08:30:00,0.42116183042526245,54.0,84.0,143.1865692138672,1931.5953369140625,0.006248059682548046,2.640956401824951,295.4104309082031
2025-01-15 07:30:00,1.3685201406478882,60.0,117.0,163.121337890625,1826.46728515625,0.008179771713912487,3.3064792156219482,296.6874694824219
2025-01-18 06:30:00,0.33339548110961914,65.0,132.0,201.686767578125,1622.79541015625,0.008163264952600002,0.4943331182003021,294.2130126953125
2025-01-18 07:30:00,0.359157532453537,63.0,128.0,194.75172424316406,1741.3011474609375,0.007787211798131466,0.47486352920532227,295.35198974609375
2025-01-18 07:30:00,0.33337458968162537,56.0,121.0,194.75172424316406,1741.3011474609375,0.007787211798131466,0.47486352920532227,295.35198974609375
2025-01-18 08:30:00,0.3413172960281372,48.0,101.0,158.076171875,1866.7880859375,0.007504770997911692,0.5405000448226929,296.11676025390625
2025-01-19 05:30:00,0.14187707006931305,37.0,79.0,153.15380859375,1665.12060546875,0.006654717493802309,0.5705422163009644,296.0521240234375
2025-01-19 06:30:00,0.17712146043777466,37.0,78.0,189.79837036132812,1749.1160888671875,0.006154925562441349,1.458111047744751,297.3986511230469
2025-01-19 06:30:00,0.16222934424877167,38.0,76.0,189.79837036132812,1749.1160888671875,0.006154925562441349,1.458111047744751,297.3986511230469
2025-01-19 07:30:00,0.21862809360027313,37.0,73.0,189.54727172851562,1879.63232421875,0.00595448212698102,1.7068027257919312,298.1434020996094
2025-01-19 07:30:00,0.2626354396343231,30.0,67.0,189.54727172851562,1879.63232421875,0.00595448212698102,1.7068027257919312,298.1434020996094
2025-01-19 08:30:00,0.26131314039230347,30.0,67.0,151.01828002929688,1974.6268310546875,0.0058170040138065815,1.2373051643371582,298.58416748046875
2025-01-19 08:30:00,0.24832826852798462,30.0,69.0,151.01828002929688,1974.6268310546875,0.0058170040138065815,1.2373051643371582,298.58416748046875
2025-01-20 06:30:00,0.24408157169818878,38.0,87.0,201.77365112304688,1436.7437744140625,0.0074475668370723724,1.8921796083450317,297.41790771484375
2025-01-20 06:30:00,0.2509291172027588,36.0,79.0,201.77365112304688,1436.7437744140625,0.0074475668370723724,1.8921796083450317,297.41790771484375
2025-01-20 07:30:00,0.27024713158607483,35.0,76.0,198.5376434326172,1571.264892578125,0.0073178913444280624,2.04398775100708,298.3253479003906
2025-01-20 07:30:00,0.28401419520378113,34.0,68.0,198.5376434326172,1571.264892578125,0.0073178913444280624,2.04398775100708,298.3253479003906
2025-01-20 08:30:00,0.2512132525444031,34.0,68.0,159.6461639404297,1675.7734375,0.007186341565102339,2.118755578994751,298.9904479980469
2025-01-20 08:30:00,0.1899181604385376,34.0,69.0,159.6461639404297,1675.7734375,0.007186341565102339,2.118755578994751,298.9904479980469
2025-01-21 06:30:00,0.19931882619857788,50.0,99.0,198.1011962890625,1667.518798828125,0.007314783986657858,0.8512349128723145,297.4519348144531
2025-01-21 06:30:00,0.2229582816362381,42.0,89.0,198.1011962890625,1667.518798828125,0.007314783986657858,0.8512349128723145,297.4519348144531
2025-01-21 07:30:00,0.22256015241146088,42.0,87.0,197.67462158203125,1758.0089111328125,0.0071165598928928375,1.1651993989944458,298.32464599609375
2025-01-21 07:30:00,0.3028162717819214,42.0,84.0,197.67462158203125,1758.0089111328125,0.0071165598928928375,1.1651993989944458,298.32464599609375
2025-01-21 08:30:00,0.248299703001976,41.0,81.0,161.56497192382812,1835.49951171875,0.007015491370111704,1.3005595207214355,298.93621826171875
2025-01-21 08:30:00,0.21791225671768188,34.0,75.0,161.56497192382812,1835.49951171875,0.007015491370111704,1.3005595207214355,298.93621826171875
2025-01-22 06:30:00,0.2147400826215744,52.0,99.0,208.06259155273438,1728.338134765625,0.0063413530588150024,3.092017412185669,297.5362854003906
2025-01-22 07:30:00,0.23319879174232483,52.0,101.0,209.426513671875,1954.86962890625,0.006306866649538279,3.524773359298706,298.3153076171875
2025-01-22 07:30:00,0.2560926377773285,53.0,105.0,209.426513671875,1954.86962890625,0.006306866649538279,3.524773359298706,298.3153076171875
2025-01-22 08:30:00,0.18635404109954834,52.0,100.0,171.43338012695312,1985.4205322265625,0.00627060467377305,3.7254765033721924,298.8694763183594
2025-01-22 08:30:00,0.22018951177597046,43.0,88.0,171.43338012695312,1985.4205322265625,0.00627060467377305,3.7254765033721924,298.8694763183594
2025-01-23 05:30:00,0.3718600869178772,97.0,174.0,167.93191528320312,1369.19384765625,0.007042164448648691,3.0740597248077393,296.18707275390625
2025-01-23 07:30:00,0.5027315616607666,53.0,111.0,214.20089721679688,1875.233154296875,0.0067297122441232204,4.321725368499756,298.2845764160156
2025-01-23 07:30:00,0.4530269503593445,52.0,113.0,214.20089721679688,1875.233154296875,0.0067297122441232204,4.321725368499756,298.2845764160156
2025-01-23 08:30:00,0.41484105587005615,51.0,107.0,177.20346069335938,2114.77294921875,0.006688037887215614,4.785355567932129,298.91278076171875
2025-01-23 08:30:00,0.4537736177444458,41.0,92.0,177.20346069335938,2114.77294921875,0.006688037887215614,4.785355567932129,298.91278076171875
2025-01-24 05:30:00,0.49234718084335327,59.0,129.0,199.1603546142578,1086.6776123046875,0.007125432137399912,3.0950958728790283,293.62554931640625
2025-01-24 06:30:00,0.5687681436538696,60.0,123.0,220.0044403076172,1433.1068115234375,0.006867371033877134,2.358052968978882,295.12530517578125
2025-01-24 06:30:00,0.5250248312950134,64.0,107.0,220.0044403076172,1433.1068115234375,0.006867371033877134,2.358052968978882,295.12530517578125
2025-01-24 07:30:00,0.5299016833305359,64.0,107.0,214.08721923828125,1591.5267333984375,0.0066935657523572445,2.37345552444458,296.2509765625
2025-01-24 07:30:00,0.5468617081642151,66.0,108.0,214.08721923828125,1591.5267333984375,0.0066935657523572445,2.37345552444458,296.2509765625
2025-01-24 08:30:00,0.506345808506012,66.0,108.0,179.950439453125,1692.9534912109375,0.006548629608005285,2.9506070613861084,296.8831787109375
2025-01-24 08:30:00,0.48034754395484924,66.0,107.0,179.950439453125,1692.9534912109375,0.006548629608005285,2.9506070613861084,296.8831787109375
2025-01-26 05:30:00,0.26641514897346497,32.0,79.0,184.52171325683594,1173.901611328125,0.004735852126032114,0.961053729057312,294.8186340332031
2025-01-26 06:30:00,0.2247544378042221,31.0,77.0,220.15963745117188,1301.8555908203125,0.004741342272609472,1.1985657215118408,296.2547912597656
2025-01-26 06:30:00,0.2510277032852173,26.0,69.0,220.15963745117188,1301.8555908203125,0.004741342272609472,1.1985657215118408,296.2547912597656
2025-01-26 07:30:00,0.21528466045856476,31.0,67.0,221.140625,1433.843994140625,0.004712632857263088,1.6406735181808472,297.2075500488281
2025-01-26 08:30:00,0.19772779941558838,32.0,64.0,183.79241943359375,1550.296142578125,0.0046648127026855946,1.9788738489151,297.90545654296875
2025-01-27 05:30:00,0.16073329746723175,29.0,76.0,177.46485900878906,1288.4405517578125,0.003630908438935876,1.589334487915039,296.09368896484375
2025-01-27 06:30:00,0.2051268219947815,29.0,73.0,219.39453125,1352.427978515625,0.003552468726411462,2.2696475982666016,297.4000244140625
2025-01-27 07:30:00,0.2586947977542877,26.0,60.0,219.4583740234375,1438.8621826171875,0.003454601624980569,2.6444225311279297,298.33782958984375
2025-01-27 07:30:00,0.22252340614795685,20.0,52.0,219.4583740234375,1438.8621826171875,0.003454601624980569,2.6444225311279297,298.33782958984375
2025-01-27 08:30:00,0.12251923978328705,19.0,52.0,180.40745544433594,1519.2642822265625,0.003369042882695794,2.901136636734009,299.01983642578125
2025-01-27 08:30:00,0.1509782373905182,17.0,51.0,180.40745544433594,1519.2642822265625,0.003369042882695794,2.901136636734009,299.01983642578125
2025-01-28 05:30:00,0.1316736787557602,27.0,83.0,167.4676055908203,1382.7762451171875,0.0032759832683950663,1.0088835954666138,296.6857604980469
2025-01-28 06:30:00,0.1905636042356491,26.0,77.0,199.3971405029297,1557.746337890625,0.003105771029368043,1.069920301437378,298.3567810058594
2025-01-28 06:30:00,0.20217879116535187,19.0,61.0,199.3971405029297,1557.746337890625,0.003105771029368043,1.069920301437378,298.3567810058594
2025-01-28 07:30:00,0.2818220257759094,19.0,61.0,196.9811553955078,1689.2412109375,0.0030558172147721052,1.085416555404663,299.37188720703125
2025-01-28 07:30:00,0.23835331201553345,17.0,61.0,196.9811553955078,1689.2412109375,0.0030558172147721052,1.085416555404663,299.37188720703125
2025-01-28 08:30:00,0.20494550466537476,16.0,59.0,157.75521850585938,1770.283203125,0.003028420265763998,0.8747893571853638,300.0538635253906
2025-01-28 08:30:00,0.17051947116851807,14.0,54.0,157.75521850585938,1770.283203125,0.003028420265763998,0.8747893571853638,300.0538635253906
2025-01-29 05:30:00,0.19604989886283875,34.0,106.0,180.43572998046875,1182.2362060546875,0.004350122530013323,2.670309066772461,297.9039001464844
2025-01-29 06:30:00,0.19779320061206818,34.0,105.0,197.0062713623047,1659.2806396484375,0.004422810394316912,1.977216124534607,300.398681640625
2025-01-29 06:30:00,0.20575782656669617,35.0,100.0,197.0062713623047,1659.2806396484375,0.004422810394316912,1.977216124534607,300.398681640625
2025-01-29 07:30:00,0.32133030891418457,33.0,95.0,197.9470977783203,1775.780029296875,0.004500908777117729,2.1804938316345215,301.3564453125
2025-01-29 07:30:00,0.2607712149620056,24.0,79.0,197.9470977783203,1775.780029296875,0.004500908777117729,2.1804938316345215,301.3564453125
2025-01-29 08:30:00,0.19566048681735992,24.0,79.0,163.23460388183594,1999.2550048828125,0.004524143412709236,2.4496824741363525,301.9609069824219
2025-01-29 08:30:00,0.20615960657596588,25.0,77.0,163.23460388183594,1999.2550048828125,0.004524143412709236,2.4496824741363525,301.9609069824219
2025-01-30 05:30:00,0.19549888372421265,37.0,96.0,207.42149353027344,1405.8267822265625,0.0035174316726624966,5.876384735107422,298.7996520996094
2025-01-30 06:30:00,0.21879766881465912,35.0,90.0,245.48690795898438,1700.917724609375,0.0036131192464381456,6.303855895996094,299.8786315917969
2025-01-30 06:30:00,0.2533101439476013,25.0,73.0,245.48690795898438,1700.917724609375,0.0036131192464381456,6.303855895996094,299.8786315917969
2025-01-30 07:30:00,0.3861304819583893,26.0,75.0,246.53282165527344,1964.017822265625,0.003511784365400672,6.686943531036377,300.64788818359375
2025-01-30 07:30:00,0.3279026448726654,28.0,78.0,246.53282165527344,1964.017822265625,0.003511784365400672,6.686943531036377,300.64788818359375
2025-01-30 08:30:00,0.2229228913784027,26.0,76.0,204.4624786376953,2146.009765625,0.003308681072667241,7.003124237060547,301.1889343261719
2025-01-30 08:30:00,0.1524435579776764,17.0,70.0,204.4624786376953,2146.009765625,0.003308681072667241,7.003124237060547,301.1889343261719
2025-01-31 06:30:00,0.23875053226947784,19.0,79.0,285.6136474609375,1724.863037109375,0.0050069550052285194,7.3586039543151855,298.5998229980469
2025-01-31 07:30:00,0.30584460496902466,19.0,79.0,283.4715881347656,1964.32177734375,0.005054628476500511,8.013096809387207,299.5140075683594
2025-01-31 07:30:00,0.27118900418281555,19.0,77.0,283.4715881347656,1964.32177734375,0.005054628476500511,8.013096809387207,299.5140075683594
2025-01-31 08:30:00,0.22265274822711945,19.0,75.0,235.55728149414062,2054.218994140625,0.00505649670958519,8.443291664123535,300.1783142089844
2025-01-31 08:30:00,0.1765764057636261,19.0,70.0,235.55728149414062,2054.218994140625,0.00505649670958519,8.443291664123535,300.1783142089844
2025-02-01 05:30:00,0.2749439775943756,36.0,112.0,222.02835083007812,1431.1373291015625,0.004147801082581282,5.27546501159668,296.96759033203125
2025-02-01 06:30:00,0.33314186334609985,35.0,106.0,265.6838073730469,1681.6455078125,0.004337129648774862,6.214331150054932,298.25762939453125
2025-02-01 07:30:00,0.32084450125694275,33.0,89.0,262.1872253417969,1921.5625,0.0045022619888186455,6.778138637542725,299.26031494140625
2025-02-01 08:30:00,0.29171258211135864,32.0,88.0,216.54019165039062,2028.5003662109375,0.004591080360114574,7.059658050537109,299.9673156738281
2025-02-01 08:30:00,0.2935512363910675,28.0,85.0,216.54019165039062,2028.5003662109375,0.004591080360114574,7.059658050537109,299.9673156738281
2025-02-02 08:30:00,0.15770597755908966,24.0,66.0,225.73780822753906,2080.865478515625,0.00509090768173337,3.8791632652282715,300.81951904296875
2025-02-03 05:30:00,0.19521109759807587,41.0,114.0,203.1485595703125,1170.227783203125,0.005936164874583483,3.589388847351074,298.367431640625
2025-02-03 06:30:00,0.3144078254699707,35.0,92.0,216.3433380126953,1607.164794921875,0.00609321054071188,3.0765795707702637,300.6065673828125
2025-02-03 07:30:00,0.2983129024505615,35.0,95.0,218.2174835205078,1978.6085205078125,0.006230426020920277,3.4981534481048584,302.05657958984375
2025-02-03 07:30:00,0.3306770324707031,37.0,100.0,218.2174835205078,1978.6085205078125,0.006230426020920277,3.4981534481048584,302.05657958984375
2025-02-03 08:30:00,0.2097921222448349,37.0,97.0,202.2842559814453,2327.074462890625,0.006353936158120632,4.084003925323486,303.0333557128906
2025-02-03 08:30:00,0.2764204740524292,36.0,91.0,202.2842559814453,2327.074462890625,0.006353936158120632,4.084003925323486,303.0333557128906
2025-02-04 05:30:00,0.803351879119873,58.0,142.0,214.18283081054688,1386.957275390625,0.007528556976467371,4.015353679656982,300.3004150390625
2025-02-04 06:30:00,0.6022873520851135,49.0,108.0,257.7301940917969,1844.927490234375,0.007332196459174156,4.544088840484619,301.9173583984375
2025-02-04 07:30:00,0.5596970319747925,44.0,97.0,259.9720153808594,2333.906005859375,0.007177791558206081,4.900498390197754,302.9347229003906
2025-02-04 08:30:00,0.6395357251167297,44.0,96.0,218.38552856445312,2614.91064453125,0.0070882211439311504,5.076338291168213,303.4709777832031
2025-02-04 08:30:00,0.7644287347793579,38.0,94.0,218.38552856445312,2614.91064453125,0.0070882211439311504,5.076338291168213,303.4709777832031
2025-02-05 05:30:00,0.36901968717575073,68.0,120.0,254.28976440429688,1811.1962890625,0.005450263153761625,2.3626739978790283,296.41278076171875
2025-02-05 06:30:00,0.414450466632843,59.0,110.0,291.5645446777344,2099.169677734375,0.005831848364323378,2.4509499073028564,297.8102111816406
2025-02-05 07:30:00,0.3903858959674835,58.0,110.0,298.3476867675781,2094.153076171875,0.006087563466280699,3.445507287979126,298.83636474609375
2025-02-05 07:30:00,0.3172805607318878,53.0,108.0,298.3476867675781,2094.153076171875,0.006087563466280699,3.445507287979126,298.83636474609375
2025-02-05 08:30:00,0.2621552050113678,51.0,103.0,259.3185729980469,2269.101806640625,0.006211728788912296,4.187246799468994,299.4993896484375
2025-02-05 08:30:00,0.29720136523246765,41.0,89.0,259.3185729980469,2269.101806640625,0.006211728788912296,4.187246799468994,299.4993896484375
2025-02-06 05:30:00,0.18273146450519562,22.0,136.0,300.11212158203125,1216.2666015625,0.0031393636018037796,5.133129119873047,294.08624267578125
2025-02-06 06:30:00,0.2573547661304474,21.0,130.0,338.8228759765625,1993.70849609375,0.00350807118229568,3.844521999359131,295.64385986328125
2025-02-06 06:30:00,0.3445453345775604,18.0,112.0,338.8228759765625,1993.70849609375,0.00350807118229568,3.844521999359131,295.64385986328125
2025-02-06 07:30:00,0.3297123312950134,18.0,107.0,320.95147705078125,2160.655029296875,0.0038129121530801058,2.6882827281951904,296.92657470703125
2025-02-06 07:30:00,0.2622172236442566,16.0,94.0,320.95147705078125,2160.655029296875,0.0038129121530801058,2.6882827281951904,296.92657470703125
2025-02-06 08:30:00,0.29023152589797974,16.0,89.0,268.1349792480469,2076.611572265625,0.003979514818638563,2.143775463104248,297.79705810546875
2025-02-06 08:30:00,0.23012523353099823,15.0,76.0,268.1349792480469,2076.611572265625,0.003979514818638563,2.143775463104248,297.79705810546875
2025-02-07 05:30:00,0.3703335225582123,30.0,94.0,263.21575927734375,1552.449462890625,0.0033474196679890156,1.9189574718475342,294.9910583496094
2025-02-07 06:30:00,0.4808512032032013,29.0,90.0,300.9891052246094,1870.918212890625,0.003919824492186308,1.5896769762039185,296.6361999511719
2025-02-07 06:30:00,0.3953786790370941,25.0,78.0,300.9891052246094,1870.918212890625,0.003919824492186308,1.5896769762039185,296.6361999511719
2025-02-07 07:30:00,0.4283994734287262,24.0,73.0,307.2069396972656,1983.4063720703125,0.0041032824665308,2.267390012741089,297.7795104980469
2025-02-07 07:30:00,0.36755940318107605,18.0,60.0,307.2069396972656,1983.4063720703125,0.0041032824665308,2.267390012741089,297.7795104980469
2025-02-07 08:30:00,0.38739481568336487,18.0,61.0,268.0904846191406,2149.38232421875,0.004027482587844133,2.885235071182251,298.5007629394531
2025-02-07 08:30:00,0.33145835995674133,18.0,63.0,268.0904846191406,2149.38232421875,0.004027482587844133,2.885235071182251,298.5007629394531
2025-02-08 06:30:00,0.6872977614402771,18.0,70.0,273.2145690917969,1860.2115478515625,0.002979917684569955,1.8415250778198242,298.7921142578125
2025-02-08 06:30:00,0.5156645774841309,23.0,73.0,273.2145690917969,1860.2115478515625,0.002979917684569955,1.8415250778198242,298.7921142578125
2025-02-08 07:30:00,0.5014896988868713,22.0,68.0,281.04864501953125,1991.182861328125,0.0028812980744987726,2.455425262451172,299.7782287597656
2025-02-08 07:30:00,0.48175522685050964,11.0,53.0,281.04864501953125,1991.182861328125,0.0028812980744987726,2.455425262451172,299.7782287597656
2025-02-08 08:30:00,0.4731179475784302,11.0,53.0,259.3948059082031,2027.143798828125,0.0027736122719943523,2.7355399131774902,300.517822265625
2025-02-08 08:30:00,0.31574586033821106,11.0,52.0,259.3948059082031,2027.143798828125,0.0027736122719943523,2.7355399131774902,300.517822265625
2025-02-09 06:30:00,0.370757132768631,27.0,71.0,304.5298156738281,2205.675537109375,0.005485332105308771,3.71313738822937,300.67523193359375
2025-02-09 07:30:00,0.32262492179870605,28.0,71.0,308.5064697265625,2345.60302734375,0.005640578456223011,4.407874584197998,301.5726013183594
2025-02-09 07:30:00,0.34570130705833435,30.0,71.0,308.5064697265625,2345.60302734375,0.005640578456223011,4.407874584197998,301.5726013183594
2025-02-09 08:30:00,0.36774253845214844,30.0,74.0,263.22344970703125,2510.531005859375,0.005676743574440479,4.772430896759033,302.21856689453125
2025-02-09 08:30:00,0.31097328662872314,33.0,83.0,263.22344970703125,2510.531005859375,0.005676743574440479,4.772430896759033,302.21856689453125
2025-02-11 05:30:00,0.24863824248313904,31.0,90.0,259.573974609375,1905.327880859375,0.003596352180466056,2.960190534591675,300.6533508300781
2025-02-11 06:30:00,0.4064445495605469,29.0,81.0,318.05377197265625,2096.868408203125,0.0035034397151321173,3.8017048835754395,301.729248046875
2025-02-11 06:30:00,0.4873400330543518,16.0,64.0,318.05377197265625,2096.868408203125,0.0035034397151321173,3.8017048835754395,301.729248046875
2025-02-11 07:30:00,0.4363705813884735,16.0,61.0,322.03009033203125,2295.909912109375,0.003377455286681652,4.449532508850098,302.55926513671875
2025-02-11 07:30:00,0.532439649105072,16.0,56.0,322.03009033203125,2295.909912109375,0.003377455286681652,4.449532508850098,302.55926513671875
2025-02-11 08:30:00,0.3829168975353241,16.0,60.0,277.4919128417969,2532.973388671875,0.003251576330512762,4.956305980682373,303.140380859375
2025-02-11 08:30:00,0.28978362679481506,18.0,67.0,277.4919128417969,2532.973388671875,0.003251576330512762,4.956305980682373,303.140380859375
2025-02-12 06:30:00,0.4450613558292389,33.0,90.0,359.3174133300781,1909.7515869140625,0.005071760155260563,4.5175981521606445,299.37689208984375
2025-02-12 06:30:00,0.5178031921386719,31.0,83.0,359.3174133300781,1909.7515869140625,0.005071760155260563,4.5175981521606445,299.37689208984375
2025-02-12 07:30:00,0.5027480125427246,31.0,81.0,359.9311828613281,2037.3450927734375,0.00482923723757267,4.977451801300049,300.2588806152344
2025-02-12 07:30:00,0.46384724974632263,30.0,76.0,359.9311828613281,2037.3450927734375,0.00482923723757267,4.977451801300049,300.2588806152344
2025-02-12 08:30:00,0.43961045145988464,30.0,75.0,313.5411071777344,2256.912353515625,0.004607182461768389,5.494853496551514,300.85101318359375
2025-02-13 05:30:00,0.3367829918861389,27.0,87.0,299.70220947265625,1517.6451416015625,0.0032964260317385197,3.0989906787872314,296.9132995605469
2025-02-13 06:30:00,0.4936540722846985,26.0,81.0,347.4425354003906,1817.2083740234375,0.0031085233204066753,3.1397693157196045,298.34539794921875
2025-02-13 07:30:00,0.5630960464477539,17.0,68.0,346.60137939453125,1991.76025390625,0.002933194860816002,3.5250115394592285,299.443115234375
2025-02-13 07:30:00,0.5261499285697937,17.0,65.0,346.60137939453125,1991.76025390625,0.002933194860816002,3.5250115394592285,299.443115234375
2025-02-13 08:30:00,0.39218196272850037,17.0,65.0,299.95941162109375,2184.801513671875,0.00280308467335999,3.9411075115203857,300.2041931152344
2025-02-13 08:30:00,0.32584336400032043,17.0,66.0,299.95941162109375,2184.801513671875,0.00280308467335999,3.9411075115203857,300.2041931152344
2025-02-14 05:30:00,0.371088445186615,16.0,67.0,304.0362854003906,1725.9683837890625,0.003024167148396373,4.367178440093994,298.48455810546875
2025-02-14 06:30:00,0.5220723152160645,15.0,68.0,352.44024658203125,1982.9881591796875,0.003177552716806531,4.433925628662109,299.53570556640625
2025-02-14 06:30:00,0.4806968569755554,12.0,70.0,352.44024658203125,1982.9881591796875,0.003177552716806531,4.433925628662109,299.53570556640625
2025-02-14 07:30:00,0.5545671582221985,12.0,66.0,350.9389953613281,2147.54833984375,0.003352783154696226,4.452639579772949,300.4039611816406
2025-02-14 07:30:00,0.5209053754806519,13.0,57.0,350.9389953613281,2147.54833984375,0.003352783154696226,4.452639579772949,300.4039611816406
2025-02-14 08:30:00,0.42284905910491943,13.0,57.0,303.022705078125,2257.5615234375,0.003478825557976961,4.606057167053223,301.0382385253906
2025-02-14 08:30:00,0.3460797667503357,11.0,60.0,303.022705078125,2257.5615234375,0.003478825557976961,4.606057167053223,301.0382385253906
