mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_max_depth,param_max_features,param_min_samples_leaf,param_min_samples_split,param_n_estimators,params,split0_test_score,split1_test_score,split2_test_score,mean_test_score,std_test_score,rank_test_score
0.0033599535624186196,0.001895821931548953,0.0,0.0,,auto,1,2,500,"{'max_depth': None, 'max_features': 'auto', 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 500}",,,,,,217
0.002524216969807943,0.0007167782033249498,0.0,0.0,,auto,1,2,1000,"{'max_depth': None, 'max_features': 'auto', 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 1000}",,,,,,217
0.0030568440755208335,0.0008252895610892775,0.0,0.0,,auto,1,2,2000,"{'max_depth': None, 'max_features': 'auto', 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 2000}",,,,,,217
0.004853089650472005,0.00246467075016645,0.0,0.0,,auto,1,5,500,"{'max_depth': None, 'max_features': 'auto', 'min_samples_leaf': 1, 'min_samples_split': 5, 'n_estimators': 500}",,,,,,217
0.003026882807413737,0.000821897518261882,0.0,0.0,,auto,1,5,1000,"{'max_depth': None, 'max_features': 'auto', 'min_samples_leaf': 1, 'min_samples_split': 5, 'n_estimators': 1000}",,,,,,217
0.0020176569620768228,7.370009816086851e-07,0.0,0.0,,auto,1,5,2000,"{'max_depth': None, 'max_features': 'auto', 'min_samples_leaf': 1, 'min_samples_split': 5, 'n_estimators': 2000}",,,,,,217
0.00612489382425944,0.007283458982745038,0.0,0.0,,auto,1,10,500,"{'max_depth': None, 'max_features': 'auto', 'min_samples_leaf': 1, 'min_samples_split': 10, 'n_estimators': 500}",,,,,,217
0.0014297167460123699,0.000427623615219253,0.0,0.0,,auto,1,10,1000,"{'max_depth': None, 'max_features': 'auto', 'min_samples_leaf': 1, 'min_samples_split': 10, 'n_estimators': 1000}",,,,,,217
0.0013459523518880208,0.0009517340260480891,0.0,0.0,,auto,1,10,2000,"{'max_depth': None, 'max_features': 'auto', 'min_samples_leaf': 1, 'min_samples_split': 10, 'n_estimators': 2000}",,,,,,217
0.0020256837209065757,0.0008231560723352537,0.0,0.0,,auto,2,2,500,"{'max_depth': None, 'max_features': 'auto', 'min_samples_leaf': 2, 'min_samples_split': 2, 'n_estimators': 500}",,,,,,217
0.0012638568878173828,0.0008992117830770184,0.0,0.0,,auto,2,2,1000,"{'max_depth': None, 'max_features': 'auto', 'min_samples_leaf': 2, 'min_samples_split': 2, 'n_estimators': 1000}",,,,,,217
0.001668691635131836,0.0004899155859015065,0.0,0.0,,auto,2,2,2000,"{'max_depth': None, 'max_features': 'auto', 'min_samples_leaf': 2, 'min_samples_split': 2, 'n_estimators': 2000}",,,,,,217
0.0016822020212809246,0.001258895708431449,0.0,0.0,,auto,2,5,500,"{'max_depth': None, 'max_features': 'auto', 'min_samples_leaf': 2, 'min_samples_split': 5, 'n_estimators': 500}",,,,,,217
0.0020984808603922525,0.0003145463300759347,0.0,0.0,,auto,2,5,1000,"{'max_depth': None, 'max_features': 'auto', 'min_samples_leaf': 2, 'min_samples_split': 5, 'n_estimators': 1000}",,,,,,217
0.0013461907704671223,0.0009519007469757605,0.0,0.0,,auto,2,5,2000,"{'max_depth': None, 'max_features': 'auto', 'min_samples_leaf': 2, 'min_samples_split': 5, 'n_estimators': 2000}",,,,,,217
0.0018579959869384766,0.00024016511484258057,0.0,0.0,,auto,2,10,500,"{'max_depth': None, 'max_features': 'auto', 'min_samples_leaf': 2, 'min_samples_split': 10, 'n_estimators': 500}",,,,,,217
0.0019833246866861978,5.0861760966502694e-05,0.0,0.0,,auto,2,10,1000,"{'max_depth': None, 'max_features': 'auto', 'min_samples_leaf': 2, 'min_samples_split': 10, 'n_estimators': 1000}",,,,,,217
0.002774477005004883,0.0009062838288997499,0.0,0.0,,auto,2,10,2000,"{'max_depth': None, 'max_features': 'auto', 'min_samples_leaf': 2, 'min_samples_split': 10, 'n_estimators': 2000}",,,,,,217
0.0020155906677246094,2.0230487285229133e-06,0.0,0.0,,auto,4,2,500,"{'max_depth': None, 'max_features': 'auto', 'min_samples_leaf': 4, 'min_samples_split': 2, 'n_estimators': 500}",,,,,,217
0.001993576685587565,0.00018510356760618427,0.0,0.0,,auto,4,2,1000,"{'max_depth': None, 'max_features': 'auto', 'min_samples_leaf': 4, 'min_samples_split': 2, 'n_estimators': 1000}",,,,,,217
0.002069234848022461,7.453190028683138e-05,0.0,0.0,,auto,4,2,2000,"{'max_depth': None, 'max_features': 'auto', 'min_samples_leaf': 4, 'min_samples_split': 2, 'n_estimators': 2000}",,,,,,217
0.0011750857035319011,0.0008309110694427723,0.0,0.0,,auto,4,5,500,"{'max_depth': None, 'max_features': 'auto', 'min_samples_leaf': 4, 'min_samples_split': 5, 'n_estimators': 500}",,,,,,217
0.005529880523681641,0.004618079738205848,0.0,0.0,,auto,4,5,1000,"{'max_depth': None, 'max_features': 'auto', 'min_samples_leaf': 4, 'min_samples_split': 5, 'n_estimators': 1000}",,,,,,217
0.0020852883656819663,9.772454121975883e-05,0.0,0.0,,auto,4,5,2000,"{'max_depth': None, 'max_features': 'auto', 'min_samples_leaf': 4, 'min_samples_split': 5, 'n_estimators': 2000}",,,,,,217
0.002688248952229818,0.0009506097337286464,0.0,0.0,,auto,4,10,500,"{'max_depth': None, 'max_features': 'auto', 'min_samples_leaf': 4, 'min_samples_split': 10, 'n_estimators': 500}",,,,,,217
0.0020897388458251953,0.00010436871449371929,0.0,0.0,,auto,4,10,1000,"{'max_depth': None, 'max_features': 'auto', 'min_samples_leaf': 4, 'min_samples_split': 10, 'n_estimators': 1000}",,,,,,217
0.0020170211791992188,1.6632437337602258e-06,0.0,0.0,,auto,4,10,2000,"{'max_depth': None, 'max_features': 'auto', 'min_samples_leaf': 4, 'min_samples_split': 10, 'n_estimators': 2000}",,,,,,217
1.4939463138580322,0.05746846983243868,0.2195443312327067,0.02462013829432549,,sqrt,1,2,500,"{'max_depth': None, 'max_features': 'sqrt', 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 500}",0.7381334317451673,0.6924216439295912,0.6924969692679019,0.7076840149808868,0.021531011037420472,25
3.975656827290853,0.9397898669233964,0.5347708066304525,0.17047394457243198,,sqrt,1,2,1000,"{'max_depth': None, 'max_features': 'sqrt', 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 1000}",0.737686198946792,0.693312050211621,0.689798306755428,0.7069321853046137,0.021793632320725446,33
