mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_max_depth,param_max_features,param_min_samples_leaf,param_min_samples_split,param_n_estimators,params,split0_test_score,split1_test_score,split2_test_score,mean_test_score,std_test_score,rank_test_score
0.0016518433888753254,0.0009101581575096264,0.0,0.0,,auto,2,2,20000,"{'max_depth': None, 'max_features': 'auto', 'min_samples_leaf': 2, 'min_samples_split': 2, 'n_estimators': 20000}",,,,,,67
0.0020233790079752603,2.8548129113561004e-05,0.0,0.0,,auto,2,2,40000,"{'max_depth': None, 'max_features': 'auto', 'min_samples_leaf': 2, 'min_samples_split': 2, 'n_estimators': 40000}",,,,,,67
0.001677115758260091,0.0004705861894935488,0.0,0.0,,auto,2,2,80000,"{'max_depth': None, 'max_features': 'auto', 'min_samples_leaf': 2, 'min_samples_split': 2, 'n_estimators': 80000}",,,,,,67
0.0011773109436035156,0.0004435386636635271,0.0,0.0,,auto,2,5,500,"{'max_depth': None, 'max_features': 'auto', 'min_samples_leaf': 2, 'min_samples_split': 5, 'n_estimators': 500}",,,,,,67
0.0006718635559082031,0.000950158552829595,0.0,0.0,,auto,2,5,1000,"{'max_depth': None, 'max_features': 'auto', 'min_samples_leaf': 2, 'min_samples_split': 5, 'n_estimators': 1000}",,,,,,67
0.0018331209818522136,0.0013090920945338172,0.0,0.0,,auto,2,5,2000,"{'max_depth': None, 'max_features': 'auto', 'min_samples_leaf': 2, 'min_samples_split': 5, 'n_estimators': 2000}",,,,,,67
0.0009913444519042969,0.000821155767800966,0.0,0.0,,auto,2,5,5000,"{'max_depth': None, 'max_features': 'auto', 'min_samples_leaf': 2, 'min_samples_split': 5, 'n_estimators': 5000}",,,,,,67
0.0009923775990804036,0.0008224387339435841,0.0,0.0,,auto,2,5,10000,"{'max_depth': None, 'max_features': 'auto', 'min_samples_leaf': 2, 'min_samples_split': 5, 'n_estimators': 10000}",,,,,,67
0.0020748774210611978,0.0004853754271681541,0.0,0.0,,auto,2,5,20000,"{'max_depth': None, 'max_features': 'auto', 'min_samples_leaf': 2, 'min_samples_split': 5, 'n_estimators': 20000}",,,,,,67
0.0016791820526123047,0.0004705279100741984,0.0,0.0,,auto,2,5,40000,"{'max_depth': None, 'max_features': 'auto', 'min_samples_leaf': 2, 'min_samples_split': 5, 'n_estimators': 40000}",,,,,,67
